Season,Contestant,Survival Score,Survival Average,Challenge Wins,Challenge Appearances,Challenge Win %,Sit Outs,Votes For Bootee,Votes Against (Total),Total Votes Cast,Tribal Council Appearances,Tribal Counicl %,Tribal Council Ratio (Weighted),Jury Votes For,Total Numbers Of Jurors,Jury Votes %,Idols Found,Idols Held,Idols Played,Votes Voided,Immunity Challenge Wins,Immunity Challenge Appearances,Advantages Found,Advantages Played,Notes
40,Michele Fitzgerald,0.73,4.53,2.78,12.07,0.23,1,7,4,109,14,0.5,1.75,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Denise Stapley,0.79,4.39,2.48,10.07,0.25,1,6,4,100,11,0.54,1.91,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Natalie Anderson,0.86,4.35,2.0,5.1,0.39,0,1,7,21,3,0.22,0.85,4,16,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sandra Diaz-Twine,0.95,4.04,0.31,1.04,0.3,4,2,1,24,3,0.65,3.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Ben Driebergen,0.9,3.93,1.54,11.07,0.14,0,10,5,105,13,0.77,2.39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sarah Lacina,0.64,3.8,1.29,12.07,0.11,0,7,2,97,13,0.54,2.51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Yul Kwon,0.91,3.66,0.66,3.54,0.19,0,3,3,28,4,0.72,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Nick Wilson,0.88,3.36,1.66,10.07,0.16,0,8,8,90,11,0.72,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sophie Clarke,0.79,3.22,1.62,7.07,0.23,0,4,6,65,7,0.56,1.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Kim Spradlin,0.74,3.17,2.09,8.07,0.26,0,4,9,73,8,0.48,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Jeremy Collins,0.82,2.91,1.48,9.07,0.16,0,6,9,79,9,0.65,1.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Ethan Zohn,0.66,2.44,0.11,2.45,0.05,0,2,4,27,3,0.62,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Tyson Apostol,0.78,2.39,1.34,5.79,0.23,0,3,12,51,5,0.55,1.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Wendell Holland,0.93,2.06,0.66,3.54,0.19,0,4,12,40,5,0.74,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Parvati Shallow,0.61,2.01,0.45,3.04,0.15,0,2,5,32,4,0.46,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Rob Mariano,0.56,2.0,0.25,2.79,0.09,0,2,4,32,4,0.47,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Adam Klein,0.83,1.99,1.0,4.74,0.21,0,4,15,55,6,0.62,0.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Danni Boatwright,0.34,1.28,0.11,2.32,0.05,0,1,8,19,2,0.29,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Amber Brkich,-0.55,0.1,0.1,2.21,0.05,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Erika Casupanan,1.92,11.28,2.03,10.35,0.2,4,6,2,56,7,0.85,4.0,7,8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Ricard Foye,1.1,6.29,4.92,10.35,0.48,1,7,9,73,11,0.63,1.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Xander Hastings,0.75,5.24,3.17,10.35,0.21,2,4,2,65,9,0.44,2.07,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Deshawn Radden,0.86,3.82,1.48,11.35,0.13,1,5,7,55,8,0.61,1.59,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Brad Reese,0.94,3.77,0.27,0.78,0.24,0,1,4,10,1,0.6,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Shan Smith,0.86,3.63,0.52,6.02,0.09,1,7,3,54,9,0.77,3.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Danny Mccray,0.57,3.54,2.31,9.35,0.25,0,2,3,50,6,0.32,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Evvie Jagoda,0.81,3.25,2.23,5.02,0.45,0,2,7,38,5,0.36,1.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Jd Robinson,0.97,2.85,0.52,1.28,0.4,0,2,4,14,3,0.57,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Heather Aldret,0.86,2.83,0.17,10.35,0.02,5,6,5,56,7,0.84,2.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Liana Wallace,0.81,2.26,0.83,7.02,0.12,1,5,10,54,7,0.69,1.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Naseer Muttalif,0.47,2.08,0.91,5.02,0.18,3,1,4,29,3,0.29,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,David Voce,0.35,2.0,0.0,0.53,0.0,0,1,3,10,2,0.35,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Tiffany Seely,0.61,1.67,0.5,3.02,0.17,1,2,8,33,4,0.44,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Genie Chen,0.53,1.52,0.53,1.62,0.32,1,1,3,17,4,0.21,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Sydney Segal,-0.07,0.98,0.98,2.82,0.35,1,0,5,12,0,-0.42,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Sara Wilson,-0.17,0.17,0.17,0.33,0.5,0,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Eric Abraham,-0.83,0.0,0.0,0.33,0.0,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Maryanne Oketch,1.87,10.67,1.28,11.97,0.11,2,8,2,58,9,0.89,4.15,7,8,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Lindsay Dolashewich,1.11,6.41,4.08,10.97,0.37,2,6,5,58,8,0.74,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Jonathan Young,1.15,5.7,3.48,11.97,0.29,0,7,7,58,8,0.86,2.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Tori Meehan,1.33,5.38,3.04,4.97,0.61,0,3,5,35,4,0.71,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Mike Turner,1.02,5.0,1.63,10.97,0.15,1,6,4,64,8,0.74,2.63,1,8,0.13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
42,Omar Zaheer,0.89,4.74,2.08,8.97,0.23,2,4,3,54,6,0.66,2.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Hai Giang,1.04,3.75,1.63,6.97,0.23,0,5,7,44,6,0.81,2.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Romeo Escobar,0.68,3.07,1.52,10.97,0.14,4,5,6,56,9,0.54,1.56,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Drea Wheeler,0.83,2.98,0.64,6.97,0.09,3,6,5,51,8,0.74,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Rocksroy Bailey,0.59,2.24,0.84,3.97,0.21,2,2,4,36,5,0.38,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Lydia Meredith,0.72,2.08,0.53,2.77,0.19,2,2,8,20,3,0.53,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Swati Goel,0.57,1.73,0.39,1.32,0.3,0,1,3,17,3,0.27,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Chanelle Howell,0.11,0.63,0.63,2.97,0.21,1,0,9,31,3,-0.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Jenny Kim,-0.13,0.3,0.3,0.82,0.37,0,0,2,4,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Marya Sherron,-0.65,0.2,0.2,0.57,0.35,0,0,4,4,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Zach Wurtenberger,-0.55,0.17,0.17,0.37,0.45,0,0,5,5,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Daniel Strunk,-0.05,0.1,0.1,1.07,0.06,4,0,2,9,2,-0.11,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Jackson Fox,-1.0,0.0,0.0,0.17,0.0,0,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Mike Gabler,1.92,13.16,1.69,10.98,0.15,1,8,0,70,9,0.89,6.22,7,8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Jesse Lopez,1.11,8.17,1.17,10.98,0.11,1,9,0,74,9,1.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Cassidy Clark,1.32,6.92,3.37,10.98,0.31,2,9,5,75,10,0.89,2.8,1,8,0.13,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,
43,Owen Knight,0.98,6.48,3.98,10.98,0.36,0,5,3,70,8,0.62,2.5,0,8,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,
43,Cody Assenmacher,1.14,5.1,2.33,8.98,0.26,0,8,5,69,9,0.88,2.77,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Karla Cruz Godoy,0.97,4.73,2.77,9.98,0.28,3,7,6,75,10,0.69,1.96,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
43,Noelle Lambert,0.79,3.4,2.0,6.65,0.3,2,4,6,57,8,0.49,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Dwight Moore,1.04,2.86,1.17,2.65,0.44,0,2,7,33,3,0.6,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Sami Layadi,0.78,2.47,0.65,7.65,0.08,1,5,7,59,7,0.7,1.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,James Jones,0.89,2.31,0.37,4.65,0.08,2,5,9,50,6,0.81,1.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Ryan Medrano,0.75,1.97,0.53,4.65,0.11,0,4,9,50,6,0.64,1.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Elie Scott,0.69,1.92,0.65,1.65,0.39,1,1,7,17,2,0.29,1.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Nneka Ejere,0.59,1.81,0.25,0.73,0.34,0,1,5,10,2,0.25,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Jeanine Zheng,0.45,1.41,0.69,3.65,0.19,1,1,9,40,3,0.26,0.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Lindsay Carmine,-0.37,0.37,0.37,1.23,0.3,1,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Geo Bustamante,0.0,0.27,0.27,1.48,0.18,2,0,4,11,2,-0.18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Justine Brennan,-0.13,0.25,0.25,0.53,0.47,0,0,3,5,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Morriah Young,-0.83,0.0,0.0,0.33,0.0,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Carson Garrett,1.22,9.31,3.18,9.15,0.35,2,7,0,61,8,0.88,6.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Yam Yam Arocho,1.71,8.77,1.56,11.15,0.14,0,7,6,70,10,0.69,1.96,7,8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Frannie Marin,1.15,5.75,3.88,6.82,0.57,2,3,5,43,5,0.58,1.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Heidi Lagares-Greenblatt,0.99,4.44,2.13,10.15,0.21,2,6,8,66,9,0.65,1.56,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Brandon Cottom,1.06,4.03,2.28,3.82,0.6,0,2,4,29,4,0.47,1.75,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,
44,Lauren Harpe,0.59,4.01,2.87,9.15,0.31,3,2,3,60,7,0.28,1.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Danny Massa,0.96,3.73,1.13,7.82,0.14,0,5,5,50,6,0.82,2.59,0,0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,
44,Carolyn Wiger,0.81,3.5,0.39,11.15,0.04,0,7,3,65,9,0.77,3.11,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Joshua Wilder,0.94,2.41,0.72,1.82,0.39,0,2,7,19,3,0.54,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Jaime Lynn Ruiz,0.41,1.86,0.83,9.15,0.09,2,3,5,60,9,0.32,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Matt Blankinship,0.31,1.3,1.3,2.82,0.46,0,0,3,20,1,-0.15,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Kane Fritzler,0.22,0.99,0.99,3.82,0.26,2,0,6,34,4,-0.04,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Matt Grinstead-Mayle,0.09,0.66,0.66,1.65,0.4,3,0,0,3,1,-0.31,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Sarah Wade,-0.08,0.23,0.23,1.32,0.17,0,0,2,8,1,-0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Claire Rafson,-0.8,0.17,0.17,0.82,0.2,3,0,4,4,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Helen Li,-0.57,0.1,0.1,0.57,0.18,0,0,3,4,1,-0.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Maddy Pomilla,-0.11,0.08,0.08,0.37,0.23,0,0,1,3,1,-0.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Bruce Perrault,-1.0,0.0,0.0,0.17,0.0,0,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Austin Li Coon,1.37,10.72,4.09,10.98,0.37,1,5,0,63,8,0.63,4.38,3,8,0.38,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
45,Dee Valladares,1.47,9.82,3.99,9.98,0.4,2,4,2,63,9,0.44,2.07,5,8,0.63,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,
45,Emily Flippen,0.97,5.55,1.35,5.98,0.23,2,6,1,58,8,0.75,4.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Bruce Perreault,0.93,4.77,3.22,6.98,0.46,1,2,5,40,4,0.47,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Katurah Topps,0.63,4.62,0.62,9.98,0.06,3,4,0,58,7,0.57,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,J. Maya,1.08,4.45,0.95,1.65,0.58,1,1,0,16,2,0.5,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Drew Basile,0.75,3.53,2.13,7.98,0.27,2,4,6,58,8,0.49,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Julie Alley,0.88,3.3,1.33,11.98,0.11,1,7,7,63,9,0.77,1.98,0,0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,
45,Kellie Nalbandian,0.67,2.5,1.47,3.65,0.4,2,1,5,25,3,0.27,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Kaleb Gebrewold,0.64,2.13,0.58,2.9,0.2,0,2,5,23,4,0.45,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Sifu Alsup,0.64,1.98,1.04,2.65,0.39,1,1,6,22,3,0.24,0.93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Jake O'Kane,0.44,1.76,0.88,11.23,0.08,1,3,8,58,8,0.36,0.88,0,8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
45,Sean Edwards,0.45,1.58,0.25,1.23,0.2,0,1,3,11,3,0.24,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Kendra McQuarrie,0.37,1.55,0.99,4.98,0.2,0,1,6,37,5,0.17,0.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Brando Meyer,-0.39,0.37,0.37,1.73,0.21,1,0,3,5,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Sabiyah Broderick,-0.14,0.25,0.25,1.28,0.19,0,0,2,6,1,-0.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Brandon Donlon,-1.0,0.0,0.0,0.53,0.0,0,0,3,3,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Hannah Rose,-1.0,0.0,0.0,0.33,0.0,0,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Kenzie Petty,1.67,10.92,2.58,11.12,0.23,0,9,1,75,11,0.82,4.58,5,8,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Charlie Davis,1.58,10.25,3.85,12.12,0.32,1,8,2,68,9,0.89,4.15,3,8,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Liz Wilcox,0.96,7.08,0.96,11.12,0.09,3,7,0,62,8,0.88,6.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Maria Shrime Gonzalez,1.12,6.4,3.6,11.12,0.32,2,8,4,68,10,0.79,2.8,0,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,
46,Ben Katzman,0.89,4.31,1.68,11.12,0.15,2,6,4,68,8,0.74,2.63,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Hunter Mcknight,0.86,3.93,2.99,5.12,0.58,0,2,4,13,2,0.85,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Bhanu Gopal,1.04,3.75,0.25,1.28,0.19,0,2,4,13,2,0.85,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Tiffany Ervin,0.93,3.14,0.42,6.12,0.07,1,7,5,57,8,0.86,2.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Tim Spicer,0.85,3.02,0.68,2.78,0.25,0,2,4,23,3,0.61,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Q Burdette,0.96,2.98,1.58,9.12,0.17,0,8,12,70,10,0.78,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Soda Thompson,0.71,2.66,0.91,2.78,0.33,2,1,4,17,2,0.38,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Venus Vafa,0.66,2.37,1.37,7.12,0.19,1,3,10,51,6,0.47,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Tevin Davis,0.61,2.19,1.41,3.78,0.37,1,1,8,27,3,0.23,0.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Jess Chong,0.3,1.75,0.0,0.53,0.0,0,1,4,10,2,0.3,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Randen Montalvo,-0.32,0.53,0.53,0.78,0.68,1,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Moriah Gaynor,-0.06,0.42,0.42,1.78,0.23,3,0,10,17,2,-0.29,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Jem Hussain-Adams,-0.5,0.27,0.27,1.62,0.16,2,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,David Jelinsky,-1.0,0.0,0.0,0.33,0.0,0,0,5,5,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Rachel Lamont,2.01,15.56,5.41,12.33,0.44,0,7,0,74,10,0.7,4.9,7,8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Kyle Ostwald,1.33,7.54,5.68,8.33,0.68,0,4,6,58,6,0.65,1.87,0,0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,
47,Sam Phalen,1.32,5.31,2.41,11.33,0.21,0,8,9,74,8,0.98,2.15,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Teeny Chirichillo,0.61,4.69,2.2,13.33,0.17,0,4,1,74,9,0.44,2.49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Sue Smey,0.85,4.64,1.84,12.33,0.15,2,7,3,75,10,0.7,2.8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Anika Dhar,1.18,4.27,0.77,1.33,0.58,1,1,4,10,1,0.6,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Genevieve Mushaluk,0.92,4.15,2.64,11.16,0.24,2,7,9,74,10,0.69,1.51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Caroline Vidmar,0.93,4.1,0.68,8.33,0.08,0,6,3,65,7,0.85,3.43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Gabe Ortis,1.12,3.83,2.03,6.33,0.32,0,5,9,50,6,0.8,1.79,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Kishan Patel,0.89,3.77,0.27,0.93,0.29,0,1,4,10,1,0.6,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Sierra Wright,0.93,3.56,0.93,4.49,0.21,0,3,4,31,4,0.72,2.63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Tiyana Hallums,0.88,3.01,0.68,2.49,0.27,0,2,4,23,3,0.61,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Andy Rueda,0.73,2.84,0.77,10.33,0.07,0,6,5,69,9,0.66,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Rome Cooney,0.91,2.01,0.39,1.49,0.26,0,3,9,22,4,0.65,1.62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Solomon Yi,0.33,1.32,0.89,4.99,0.18,0,1,9,40,5,0.16,0.43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Jon Lovett,-0.33,0.17,0.17,0.33,0.5,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Aysha Welch,-0.27,0.17,0.17,0.73,0.23,1,0,3,6,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Tk Foster,-0.51,0.08,0.08,0.53,0.16,0,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
